student_id,task_id,true_skill_score,time_to_first_attempt,total_attempts,compile_count,error_count,hint_count,repeated_error_count,solution_correctness,test_cases_passed,time_to_solution,code_changes
S051,T006,34.0,66.05,6,7,6,4,4,0.348,3,604.41,11
S051,T007,34.0,71.58,6,6,6,4,5,0.2651,2,701.38,11
S051,T008,57.0,47.58,4,5,5,3,3,0.4986,5,521.11,8
S051,T009,90.0,18.33,2,2,2,1,0,0.8715,8,165.16,3
S051,T010,90.0,22.95,3,5,1,1,1,0.8354,8,220.55,3
S051,T011,49.0,49.47,5,6,6,3,4,0.5198,4,484.12,10
S051,T012,49.0,60.12,6,8,7,3,5,0.3518,4,624.88,13
S051,T013,49.0,69.29,7,7,7,4,7,0.2751,3,771.76,12
S051,T014,75.0,22.0,3,5,1,1,0,0.7897,7,243.78,4
S051,T015,75.0,33.5,3,4,3,2,2,0.6636,7,372.81,5
S051,T016,75.0,43.97,4,6,6,2,4,0.5346,5,519.35,10
S051,T017,34.0,62.87,5,5,6,3,5,0.3076,2,636.8,9
S051,T018,34.0,76.19,7,9,8,3,8,0.2371,3,746.85,14
S051,T019,34.0,79.69,8,8,9,5,9,0.1471,1,859.3,16
S051,T020,57.0,46.36,4,5,4,2,2,0.5928,7,398.52,8
S051,T021,57.0,54.74,5,6,5,3,3,0.4442,4,576.78,9
S051,T022,57.0,54.75,5,6,6,3,4,0.4736,6,531.63,9
S051,T023,57.0,60.96,6,6,7,3,5,0.3624,4,650.57,11
S051,T024,57.0,65.02,5,7,6,3,5,0.3479,3,655.16,11
S051,T025,57.0,52.78,5,6,5,2,3,0.505,6,491.23,8
S051,T026,90.0,17.86,3,5,2,1,0,0.9054,9,114.5,5
S051,T027,90.0,26.06,3,3,1,1,1,0.8227,9,267.82,3
S051,T028,90.0,20.59,2,4,2,1,1,0.8273,9,214.56,3
S051,T029,90.0,33.16,3,5,2,1,0,0.7188,8,369.44,5
S051,T030,90.0,35.67,4,4,3,2,1,0.6629,6,410.0,7
S052,T001,90.0,16.57,1,3,1,0,0,0.9125,9,137.51,2
S052,T002,90.0,24.31,2,4,1,1,0,0.8088,7,265.6,3
S052,T003,90.0,32.91,3,4,4,2,1,0.6856,7,398.7,6
S052,T004,34.0,66.93,5,5,7,3,6,0.35,3,617.82,11
S052,T005,34.0,74.16,6,6,7,4,6,0.2266,2,764.14,11
S052,T006,43.0,61.41,6,7,6,3,4,0.4101,3,558.1,10
S052,T007,43.0,65.54,6,8,6,3,4,0.3661,3,650.77,12
S052,T008,46.0,63.68,6,7,6,3,4,0.3939,4,586.38,11
S052,T009,86.0,21.42,1,2,1,0,1,0.8946,9,122.91,1
S052,T010,86.0,28.27,3,3,2,1,1,0.7686,7,280.13,6
S052,T011,90.0,14.77,1,2,2,0,0,0.8992,9,134.97,3
S052,T012,90.0,30.12,2,4,2,2,1,0.7779,8,253.22,4
S052,T013,90.0,30.52,2,2,3,2,1,0.7079,8,350.53,4
S052,T014,34.0,62.57,5,6,6,3,5,0.3246,3,604.5,9
S052,T015,34.0,71.32,7,9,7,4,7,0.2336,3,712.44,14
S052,T016,34.0,86.25,8,8,8,4,9,0.112,1,865.46,14
S052,T017,43.0,49.38,5,7,5,3,3,0.4698,4,499.34,8
S052,T018,43.0,63.18,6,7,6,4,5,0.3576,4,660.83,11
S052,T019,43.0,69.77,7,9,7,4,6,0.2664,2,741.44,13
S052,T020,46.0,57.33,5,7,6,3,4,0.447,4,515.34,11
S052,T021,46.0,64.55,6,7,6,4,4,0.383,4,642.5,11
S052,T022,46.0,62.27,5,5,7,4,5,0.3466,4,629.18,10
S052,T023,46.0,62.84,5,5,8,3,7,0.2967,2,718.22,11
S052,T024,46.0,70.19,6,6,8,3,7,0.2706,2,756.97,13
S052,T025,46.0,62.3,5,7,7,3,5,0.3773,5,615.73,11
S052,T026,86.0,26.47,1,2,2,1,1,0.832,9,180.09,2
S052,T027,86.0,27.22,3,5,3,2,1,0.7375,7,286.92,5
S052,T028,86.0,29.93,2,3,2,1,0,0.7873,8,271.98,4
S052,T029,86.0,39.1,4,5,3,2,1,0.6363,6,414.36,7
S052,T030,86.0,31.84,3,4,3,2,2,0.692,6,369.95,6
S053,T001,83.0,25.16,2,2,2,1,1,0.7926,8,250.26,4
S053,T002,83.0,28.44,3,3,3,2,1,0.7214,7,324.24,5
S053,T003,83.0,42.23,3,5,4,2,2,0.6474,6,419.28,6
S053,T004,83.0,21.27,2,4,1,0,0,0.8353,9,179.57,2
S053,T005,83.0,34.31,3,3,2,2,0,0.7143,7,317.55,5
S053,T006,52.0,50.45,5,6,5,3,3,0.4963,5,492.8,8
S053,T007,52.0,61.13,5,5,6,3,4,0.4114,4,606.77,10
S053,T008,39.0,66.22,6,8,7,3,6,0.2644,2,688.55,12
S053,T009,80.0,28.39,2,3,2,1,0,0.7975,9,200.44,4
S053,T010,80.0,36.3,2,2,4,1,2,0.7015,8,337.54,6
S053,T011,83.0,26.52,2,2,1,1,0,0.8338,8,214.33,3
S053,T012,83.0,32.15,3,3,3,2,1,0.7355,7,306.26,5
S053,T013,83.0,40.79,4,4,3,1,1,0.6639,7,424.37,7
S053,T014,83.0,25.67,1,1,1,1,1,0.8359,9,193.71,1
S053,T015,83.0,27.54,3,3,3,1,1,0.7523,7,271.97,5
S053,T016,83.0,39.17,4,4,3,2,2,0.6423,6,463.58,7
S053,T017,52.0,45.32,5,5,4,2,2,0.52,4,440.44,9
S053,T018,52.0,58.65,5,6,6,2,4,0.436,4,579.78,10
S053,T019,52.0,70.72,7,7,6,4,5,0.2884,4,744.6,12
S053,T020,39.0,53.83,4,6,6,3,4,0.4246,4,531.91,8
S053,T021,39.0,73.18,6,8,8,3,7,0.2643,2,702.26,12
S053,T022,39.0,67.14,6,8,7,4,6,0.3132,2,663.39,12
S053,T023,39.0,76.2,6,8,8,5,8,0.18,2,819.79,13
S053,T024,39.0,78.04,6,6,8,4,8,0.2089,3,807.46,13
S053,T025,39.0,68.46,6,6,7,4,6,0.2683,2,703.94,12
S053,T026,80.0,31.86,2,2,3,1,1,0.777,8,265.39,4
S053,T027,80.0,35.23,3,4,3,2,1,0.673,6,381.28,5
S053,T028,80.0,36.89,3,3,2,2,0,0.7073,7,329.37,5
S053,T029,80.0,35.1,4,6,3,2,2,0.6262,5,421.23,6
S053,T030,80.0,43.18,4,6,5,2,2,0.6324,5,430.95,8
S054,T001,72.0,28.11,4,5,2,2,1,0.7342,7,296.45,6
S054,T002,72.0,40.7,3,3,4,2,2,0.6169,5,387.93,7
S054,T003,72.0,46.7,4,4,4,3,2,0.5434,5,513.54,6
S054,T004,67.0,40.99,4,5,4,1,1,0.6378,7,386.33,7
S054,T005,67.0,44.94,3,4,4,2,2,0.5456,6,504.33,6
S054,T006,89.0,16.19,2,3,0,0,0,0.9276,9,83.03,1
S054,T007,89.0,25.6,3,4,2,1,1,0.7925,8,248.62,4
S054,T008,69.0,43.84,4,4,4,2,1,0.63,7,429.83,8
S054,T009,30.0,69.92,5,6,7,4,6,0.2949,2,647.8,12
S054,T010,30.0,72.34,7,8,9,4,9,0.1922,2,753.59,14
S054,T011,72.0,32.46,4,4,2,1,1,0.7174,6,316.71,6
S054,T012,72.0,40.23,4,6,4,2,2,0.6406,6,407.97,7
S054,T013,72.0,53.68,5,5,6,3,3,0.5004,5,580.38,10
S054,T014,67.0,28.92,3,5,2,1,1,0.7092,7,292.08,5
S054,T015,67.0,47.11,5,5,4,3,2,0.5382,5,486.82,9
S054,T016,67.0,52.22,4,4,6,3,4,0.491,6,567.64,10
S054,T017,89.0,21.2,1,3,2,1,0,0.8857,8,174.51,2
S054,T018,89.0,32.31,3,5,3,1,0,0.7541,8,308.68,6
S054,T019,89.0,35.1,3,5,4,1,2,0.7028,7,397.65,6
S054,T020,69.0,31.18,4,5,4,1,2,0.7208,8,258.67,7
S054,T021,69.0,46.96,3,5,4,2,2,0.597,7,458.22,6
S054,T022,69.0,47.68,5,6,5,2,3,0.5611,7,447.09,10
S054,T023,69.0,47.68,6,8,5,2,3,0.4799,5,570.54,9
S054,T024,69.0,51.67,5,6,5,2,3,0.5174,6,550.28,9
S054,T025,69.0,46.89,5,6,5,2,3,0.59,6,417.55,9
S054,T026,30.0,63.03,6,7,7,3,5,0.3355,3,627.66,12
S054,T027,30.0,71.51,6,7,8,4,7,0.2232,3,749.52,13
S054,T028,30.0,76.45,6,8,8,4,7,0.2043,2,787.92,13
S054,T029,30.0,87.76,8,10,10,4,11,0.0745,0,909.67,16
S054,T030,30.0,80.27,6,7,9,4,9,0.1089,1,877.68,13
S055,T001,79.0,19.15,2,2,2,1,0,0.8247,8,199.18,4
S055,T002,79.0,35.6,3,5,4,1,1,0.6678,6,401.5,6
S055,T003,79.0,35.17,4,6,4,2,2,0.629,6,433.34,8
S055,T004,48.0,53.01,5,7,5,3,3,0.4869,6,465.91,8
S055,T005,48.0,66.14,5,6,7,3,6,0.3726,3,595.93,11
S055,T006,70.0,34.04,3,5,2,2,0,0.6676,6,320.71,4
S055,T007,70.0,47.61,4,4,5,2,3,0.5678,6,452.36,8
S055,T008,86.0,27.71,3,5,1,1,0,0.7792,8,282.05,3
S055,T009,38.0,56.39,6,6,7,3,5,0.3833,3,548.99,12
S055,T010,38.0,70.3,6,7,7,4,6,0.3196,3,671.08,12
S055,T011,79.0,28.08,2,4,2,1,1,0.8144,8,200.65,4
S055,T012,79.0,33.38,3,4,4,1,2,0.6572,7,359.45,6
S055,T013,79.0,35.95,4,5,3,2,2,0.6176,6,431.86,6
S055,T014,48.0,47.72,4,6,5,3,3,0.4983,5,465.35,8
S055,T015,48.0,58.32,6,7,6,3,5,0.3501,4,613.93,11
S055,T016,48.0,72.1,5,7,6,4,5,0.3046,3,732.07,11
S055,T017,70.0,28.66,3,4,3,2,1,0.7289,8,251.27,5
S055,T018,70.0,45.34,4,5,4,2,2,0.5939,6,423.71,7
S055,T019,70.0,46.17,5,5,5,3,3,0.5225,5,530.14,8
S055,T020,86.0,17.33,2,3,2,1,0,0.8707,8,166.41,3
S055,T021,86.0,23.89,3,3,3,1,0,0.7756,8,296.48,6
S055,T022,86.0,27.45,3,4,2,1,1,0.7583,7,271.69,5
S055,T023,86.0,41.01,3,5,4,2,2,0.628,5,475.81,7
S055,T024,86.0,41.57,3,5,3,2,1,0.6629,7,394.17,5
S055,T025,86.0,25.48,4,5,3,2,1,0.7676,8,265.6,7
S055,T026,38.0,53.84,5,6,5,3,4,0.4082,4,554.74,10
S055,T027,38.0,69.67,6,7,8,4,7,0.2783,2,701.12,13
S055,T028,38.0,73.4,7,9,7,4,6,0.2535,2,708.47,12
S055,T029,38.0,73.74,8,9,7,4,7,0.2038,2,798.86,13
S055,T030,38.0,82.24,6,6,8,4,9,0.1517,2,847.94,13
S056,T001,37.0,59.45,6,8,7,4,5,0.3889,4,593.49,11
S056,T002,37.0,72.61,6,8,8,3,7,0.2832,3,702.62,12
S056,T003,37.0,77.13,7,9,8,5,8,0.1358,2,881.59,14
S056,T004,36.0,61.36,6,6,6,4,5,0.3404,3,623.82,10
S056,T005,36.0,73.69,6,6,8,4,7,0.2699,3,727.83,12
S056,T006,63.0,37.24,3,4,4,1,2,0.6472,6,379.2,6
S056,T007,63.0,47.14,4,5,4,2,3,0.5436,5,469.64,7
S056,T008,46.0,68.42,6,8,6,3,5,0.3374,3,666.78,11
S056,T009,66.0,38.32,4,6,4,2,2,0.6299,6,371.94,8
S056,T010,66.0,45.02,5,7,5,3,2,0.5622,6,474.3,8
S056,T011,37.0,61.53,6,7,6,3,4,0.3972,4,568.29,11
S056,T012,37.0,68.36,6,6,8,4,7,0.2502,3,711.45,12
S056,T013,37.0,71.89,8,10,8,4,7,0.2081,2,826.04,14
S056,T014,36.0,56.12,6,8,6,3,5,0.3894,3,588.02,10
S056,T015,36.0,63.71,5,7,7,3,6,0.2911,4,664.34,11
S056,T016,36.0,72.73,8,10,8,4,8,0.1894,2,806.72,15
S056,T017,63.0,38.33,5,5,5,2,2,0.6131,6,405.47,10
S056,T018,63.0,49.67,4,6,5,2,2,0.5529,6,475.36,9
S056,T019,63.0,54.65,5,5,6,3,5,0.3928,3,665.17,9
S056,T020,46.0,51.58,4,4,5,2,4,0.4794,5,516.34,8
S056,T021,46.0,61.2,7,8,8,3,6,0.3259,4,683.42,13
S056,T022,46.0,68.04,6,8,6,4,5,0.3426,4,634.94,10
S056,T023,46.0,68.06,6,8,8,4,7,0.2692,3,729.62,13
S056,T024,46.0,69.41,5,7,7,3,6,0.2697,3,754.04,11
S056,T025,46.0,57.89,6,8,7,3,6,0.3578,3,654.04,11
S056,T026,66.0,38.99,3,4,2,1,1,0.6875,8,293.58,5
S056,T027,66.0,45.16,5,7,5,3,3,0.5487,5,461.79,10
S056,T028,66.0,43.23,5,7,4,2,2,0.5809,5,436.39,9
S056,T029,66.0,53.02,5,7,5,3,4,0.4568,4,572.77,9
S056,T030,66.0,56.28,5,5,5,3,3,0.4838,4,564.93,8
S057,T001,73.0,32.89,2,4,1,1,0,0.7654,8,272.41,3
S057,T002,73.0,39.97,3,5,3,2,1,0.6633,7,365.33,5
S057,T003,73.0,49.99,3,4,4,2,2,0.5576,6,479.03,6
S057,T004,42.0,52.27,5,6,7,3,5,0.4363,4,549.98,10
S057,T005,42.0,63.68,6,7,8,3,7,0.293,3,690.05,13
S057,T006,68.0,34.28,3,4,4,1,1,0.6813,8,314.23,7
S057,T007,68.0,43.11,4,5,3,2,2,0.6036,5,442.13,6
S057,T008,46.0,66.43,5,5,7,3,6,0.3497,3,617.89,10
S057,T009,59.0,43.47,4,4,5,2,3,0.6204,5,350.82,8
S057,T010,59.0,51.25,5,7,4,2,3,0.5148,4,531.72,8
S057,T011,73.0,31.99,3,4,3,1,1,0.7528,7,261.42,6
S057,T012,73.0,44.06,4,5,3,2,1,0.6071,7,418.8,7
S057,T013,73.0,46.34,4,4,5,2,2,0.5534,6,492.37,9
S057,T014,42.0,57.68,5,5,6,3,5,0.3828,4,555.58,9
S057,T015,42.0,65.84,6,8,6,3,4,0.3577,4,626.23,11
S057,T016,42.0,78.17,7,9,8,4,8,0.1848,2,806.03,13
S057,T017,68.0,33.84,3,3,3,1,2,0.664,7,360.9,6
S057,T018,68.0,44.48,4,4,4,2,2,0.608,6,448.83,7
S057,T019,68.0,49.37,4,4,5,2,3,0.4759,5,594.95,8
S057,T020,46.0,50.31,5,5,5,3,3,0.4467,4,549.74,8
S057,T021,46.0,64.2,6,7,7,3,6,0.3961,4,574.47,11
S057,T022,46.0,58.45,6,6,6,3,4,0.3954,5,611.17,10
S057,T023,46.0,69.71,5,5,7,4,6,0.2936,4,711.38,11
S057,T024,46.0,70.18,6,6,6,4,5,0.292,3,704.84,10
S057,T025,46.0,57.53,6,7,7,3,5,0.389,4,617.35,11
S057,T026,59.0,40.62,5,6,3,2,1,0.5726,5,418.99,7
S057,T027,59.0,45.35,5,7,4,3,2,0.5095,5,477.55,9
S057,T028,59.0,45.55,5,7,4,3,3,0.4998,6,506.09,9
S057,T029,59.0,58.34,5,7,7,3,5,0.3843,3,660.17,10
S057,T030,59.0,61.4,6,8,7,3,5,0.4023,4,622.65,12
S058,T001,84.0,28.41,2,2,1,1,0,0.8117,7,180.82,3
S058,T002,84.0,26.86,3,5,1,1,0,0.7754,8,253.53,3
S058,T003,84.0,35.68,3,5,3,2,2,0.6383,6,458.33,6
S058,T004,81.0,24.32,3,3,1,1,0,0.8489,8,157.85,3
S058,T005,81.0,28.05,4,4,3,1,1,0.7206,7,320.93,6
S058,T006,36.0,60.56,6,8,6,4,5,0.3404,3,628.03,12
S058,T007,36.0,77.22,7,7,8,4,8,0.2256,2,721.04,14
S058,T008,55.0,55.66,5,6,5,2,3,0.4867,5,501.59,8
S058,T009,47.0,59.65,6,7,6,3,4,0.4409,5,515.29,11
S058,T010,47.0,60.51,5,6,7,3,5,0.3932,4,611.4,10
S058,T011,84.0,19.77,3,3,2,1,1,0.8037,8,228.5,4
S058,T012,84.0,36.3,3,4,4,1,2,0.7149,8,309.19,7
S058,T013,84.0,36.46,4,4,3,2,1,0.6181,7,472.37,6
S058,T014,81.0,27.02,3,3,2,1,1,0.7982,8,225.46,5
S058,T015,81.0,36.44,2,3,3,2,1,0.7103,7,340.43,5
S058,T016,81.0,48.34,4,5,4,2,2,0.5834,5,474.49,7
S058,T017,36.0,56.85,6,6,5,3,4,0.3847,4,597.55,9
S058,T018,36.0,67.22,6,7,8,4,7,0.2607,3,731.73,11
S058,T019,36.0,78.88,6,7,9,5,9,0.1342,1,875.67,13
S058,T020,55.0,51.37,4,5,5,3,3,0.5322,4,462.5,9
S058,T021,55.0,52.92,5,7,5,2,3,0.4865,4,497.24,8
S058,T022,55.0,57.19,6,8,5,3,4,0.4141,5,579.6,10
S058,T023,55.0,61.88,6,6,6,3,5,0.3183,2,699.61,10
S058,T024,55.0,68.59,6,6,6,3,5,0.3258,3,700.52,12
S058,T025,55.0,62.4,5,5,6,3,4,0.4177,5,560.35,10
S058,T026,47.0,46.39,4,5,5,3,3,0.5083,5,482.92,7
S058,T027,47.0,58.53,5,7,6,3,4,0.3928,3,585.16,11
S058,T028,47.0,57.25,5,5,6,3,4,0.4051,5,616.13,11
S058,T029,47.0,66.16,7,7,7,4,6,0.2668,2,753.91,12
S058,T030,47.0,70.3,6,7,7,4,6,0.2543,2,745.66,12
S059,T001,30.0,65.56,6,7,6,3,5,0.3174,3,607.99,10
S059,T002,30.0,75.06,6,7,9,4,8,0.2306,3,769.2,14
S059,T003,30.0,85.49,7,9,8,5,9,0.1044,1,918.57,13
S059,T004,76.0,26.49,3,5,1,1,0,0.7989,9,234.39,4
S059,T005,76.0,33.22,3,4,3,1,1,0.6726,8,346.29,6
S059,T006,68.0,29.52,4,4,4,1,2,0.7158,8,276.32,8
S059,T007,68.0,47.15,5,5,4,3,3,0.5428,5,472.98,9
S059,T008,46.0,63.28,5,7,6,3,5,0.3496,3,660.62,10
S059,T009,74.0,33.07,4,6,3,1,1,0.7576,7,247.63,6
S059,T010,74.0,37.61,4,5,3,2,2,0.6378,6,416.3,7
S059,T011,30.0,70.77,5,6,7,4,6,0.2701,4,695.92,11
S059,T012,30.0,80.18,6,7,8,4,8,0.1845,2,775.44,12
S059,T013,30.0,82.26,7,7,8,4,9,0.0957,1,915.24,13
S059,T014,76.0,31.01,2,3,2,1,1,0.7345,8,257.38,3
S059,T015,76.0,37.0,3,4,4,2,1,0.6532,7,379.51,6
S059,T016,76.0,48.05,5,5,4,3,2,0.5283,5,532.76,8
S059,T017,68.0,30.07,2,4,3,2,1,0.7146,7,272.01,5
S059,T018,68.0,42.87,5,6,5,2,3,0.5623,6,472.82,9
S059,T019,68.0,56.75,4,4,6,3,4,0.449,4,593.01,9
S059,T020,46.0,54.54,6,7,6,3,4,0.4318,4,514.26,10
S059,T021,46.0,56.13,6,6,7,3,5,0.3929,4,602.41,11
S059,T022,46.0,55.95,5,7,6,3,4,0.3949,3,625.73,9
S059,T023,46.0,73.24,6,8,8,4,7,0.2447,3,755.58,13
S059,T024,46.0,74.0,5,6,7,3,6,0.2815,2,765.2,10
S059,T025,46.0,56.84,5,5,6,4,4,0.3698,4,634.37,10
S059,T026,74.0,34.14,2,2,3,1,1,0.7388,7,281.6,4
S059,T027,74.0,41.88,4,5,3,2,2,0.6135,6,398.97,7
S059,T028,74.0,36.57,4,4,4,1,1,0.6553,7,383.44,7
S059,T029,74.0,52.76,4,5,4,3,2,0.5073,5,526.02,7
S059,T030,74.0,43.24,4,4,3,2,1,0.5683,6,517.68,7
S060,T001,63.0,40.37,3,5,4,1,1,0.6614,7,347.75,6
S060,T002,63.0,49.08,4,5,5,2,3,0.5466,5,453.25,9
S060,T003,63.0,53.55,6,6,5,3,3,0.4073,4,610.13,10
S060,T004,56.0,49.4,4,6,5,3,3,0.5323,6,458.65,7
S060,T005,56.0,49.16,4,5,4,3,3,0.4967,4,510.13,7
S060,T006,31.0,65.86,6,8,7,3,6,0.3366,3,615.74,12
S060,T007,31.0,75.79,6,6,7,4,7,0.2093,1,750.35,12
S060,T008,35.0,69.71,7,7,7,4,6,0.2219,3,768.47,12
S060,T009,83.0,19.98,2,3,1,0,0,0.8563,8,163.88,2
S060,T010,83.0,28.89,3,3,3,2,1,0.7039,8,345.62,5
S060,T011,63.0,37.05,3,5,3,2,2,0.6243,6,358.64,5
S060,T012,63.0,54.86,4,4,6,2,3,0.5048,4,520.93,10
S060,T013,63.0,57.19,4,6,5,3,3,0.4297,4,629.88,9
S060,T014,56.0,45.8,4,6,4,3,2,0.5523,5,405.01,8
S060,T015,56.0,51.01,6,6,5,3,4,0.4385,5,594.82,11
S060,T016,56.0,59.24,5,7,6,3,4,0.3628,4,679.49,11
S060,T017,31.0,62.22,5,7,6,3,5,0.3254,4,650.61,10
S060,T018,31.0,72.74,6,6,7,4,6,0.221,2,723.6,12
S060,T019,31.0,87.31,7,9,9,5,10,0.0918,1,872.06,14
S060,T020,35.0,63.44,5,7,7,3,6,0.3417,3,606.6,11
S060,T021,35.0,70.6,6,7,7,4,7,0.2436,2,704.34,11
S060,T022,35.0,74.81,6,8,8,4,8,0.2276,2,774.27,12
S060,T023,35.0,74.83,7,7,9,4,9,0.1608,2,835.58,13
S060,T024,35.0,79.14,6,8,8,4,8,0.1394,2,890.72,13
S060,T025,35.0,67.41,6,8,8,4,7,0.2833,3,686.1,12
S060,T026,83.0,14.97,2,3,2,0,0,0.8678,9,186.18,3
S060,T027,83.0,25.8,3,5,2,2,1,0.7642,7,287.45,5
S060,T028,83.0,25.1,2,4,3,1,1,0.7602,8,277.33,4
S060,T029,83.0,42.31,4,6,5,2,3,0.6003,6,486.01,9
S060,T030,83.0,40.47,3,3,5,2,3,0.6116,5,433.84,8
S061,T001,84.0,21.12,2,3,2,0,0,0.8609,8,185.27,4
S061,T002,84.0,30.18,3,3,2,1,0,0.7468,7,326.07,4
S061,T003,84.0,35.64,3,3,4,2,1,0.6579,6,398.98,7
S061,T004,63.0,40.54,4,5,4,2,2,0.6269,7,374.8,8
S061,T005,63.0,45.18,4,4,6,3,3,0.5344,5,477.36,8
S061,T006,80.0,21.66,2,2,1,1,1,0.7862,9,214.03,2
S061,T007,80.0,33.7,4,6,2,1,1,0.6926,7,332.28,6
S061,T008,65.0,51.27,4,5,5,3,3,0.5115,6,514.71,8
S061,T009,39.0,66.66,6,8,6,3,5,0.3522,4,593.48,10
S061,T010,39.0,61.37,6,8,7,4,6,0.3209,4,653.05,11
S061,T011,84.0,14.75,1,1,1,1,0,0.8673,9,142.5,3
S061,T012,84.0,33.22,3,4,3,2,1,0.7338,7,298.23,6
S061,T013,84.0,33.84,3,3,3,2,1,0.6499,6,409.86,4
S061,T014,63.0,40.79,4,5,3,2,2,0.6058,7,382.46,5
S061,T015,63.0,43.02,3,4,5,3,2,0.5585,5,480.2,7
S061,T016,63.0,56.0,4,4,7,3,5,0.4068,4,633.44,9
S061,T017,80.0,27.99,3,3,1,1,0,0.8173,9,223.24,4
S061,T018,80.0,26.99,2,3,3,1,1,0.7334,7,289.75,4
S061,T019,80.0,44.01,3,4,4,2,2,0.6303,6,464.15,6
S061,T020,65.0,41.41,4,5,3,2,2,0.6496,6,373.37,6
S061,T021,65.0,44.36,4,5,4,2,2,0.5533,5,492.0,7
S061,T022,65.0,45.92,5,7,5,2,2,0.5579,6,478.54,9
S061,T023,65.0,52.91,5,5,6,3,4,0.4218,3,602.65,9
S061,T024,65.0,58.36,5,7,5,3,4,0.4138,5,646.73,8
S061,T025,65.0,41.33,5,5,4,2,2,0.5833,6,416.35,8
S061,T026,39.0,60.41,5,7,7,3,6,0.3621,4,615.37,11
S061,T027,39.0,71.15,5,6,8,3,7,0.2638,2,696.67,12
S061,T028,39.0,71.64,5,5,7,4,6,0.262,3,726.09,10
S061,T029,39.0,76.87,7,9,8,5,8,0.1656,2,835.79,12
S061,T030,39.0,76.48,7,9,8,4,8,0.1902,1,836.62,13
S062,T001,38.0,56.35,6,8,6,3,4,0.3946,4,575.46,11
S062,T002,38.0,68.87,6,8,7,4,5,0.3123,3,669.39,12
S062,T003,38.0,76.9,6,6,8,4,8,0.1798,1,850.28,12
S062,T004,48.0,51.02,4,6,5,2,3,0.5048,5,447.97,9
S062,T005,48.0,59.79,5,5,5,3,3,0.4143,4,581.97,9
S062,T006,84.0,22.74,1,2,1,1,0,0.8576,8,151.82,1
S062,T007,84.0,26.04,3,3,3,1,1,0.7531,8,276.32,6
S062,T008,78.0,33.97,3,5,4,2,1,0.6432,6,401.79,6
S062,T009,82.0,24.08,1,1,1,1,0,0.856,9,185.09,3
S062,T010,82.0,27.6,3,4,2,2,0,0.7235,7,314.65,4
S062,T011,38.0,60.88,5,5,7,3,6,0.3647,4,594.17,11
S062,T012,38.0,74.19,6,6,8,4,7,0.2754,2,714.2,13
S062,T013,38.0,77.59,7,7,8,4,8,0.1999,1,786.78,14
S062,T014,48.0,47.94,4,4,4,2,2,0.5047,5,477.71,8
S062,T015,48.0,66.99,6,8,7,4,6,0.349,4,618.73,11
S062,T016,48.0,67.26,6,8,7,4,6,0.306,3,728.98,11
S062,T017,84.0,21.88,1,1,2,0,0,0.8588,8,150.08,2
S062,T018,84.0,23.1,3,5,2,1,1,0.7749,7,270.64,5
S062,T019,84.0,42.05,4,4,4,2,1,0.6216,7,477.12,7
S062,T020,78.0,24.93,3,5,1,1,0,0.7928,8,245.48,5
S062,T021,78.0,33.86,2,4,4,2,1,0.7086,8,330.79,6
S062,T022,78.0,38.45,3,5,3,1,1,0.6572,7,383.95,6
S062,T023,78.0,40.45,4,4,4,3,2,0.5722,5,522.02,8
S062,T024,78.0,45.21,3,3,4,2,2,0.6033,5,481.07,7
S062,T025,78.0,37.83,3,3,3,2,1,0.6769,7,376.67,6
S062,T026,82.0,24.17,1,1,2,1,1,0.8194,9,173.85,3
S062,T027,82.0,35.58,3,4,3,1,1,0.688,6,382.56,6
S062,T028,82.0,30.89,3,5,2,1,1,0.7356,8,302.69,4
S062,T029,82.0,43.64,5,7,3,2,1,0.634,6,435.02,7
S062,T030,82.0,37.86,4,4,3,2,1,0.6496,7,431.78,6
S063,T001,84.0,21.46,2,3,2,1,0,0.8179,9,182.99,3
S063,T002,84.0,27.31,3,5,3,2,1,0.7214,7,323.04,5
S063,T003,84.0,38.77,4,6,3,2,1,0.645,7,442.89,6
S063,T004,43.0,54.1,6,6,6,3,5,0.4121,4,547.47,11
S063,T005,43.0,66.91,5,6,7,3,5,0.3655,4,616.9,10
S063,T006,45.0,59.94,4,6,5,3,4,0.4332,4,521.38,9
S063,T007,45.0,60.47,5,5,7,3,5,0.3889,3,633.52,11
S063,T008,36.0,76.23,7,8,8,3,8,0.2416,2,738.99,14
S063,T009,77.0,33.04,3,5,3,1,1,0.7333,8,262.42,6
S063,T010,77.0,34.39,3,3,2,2,1,0.6743,6,337.64,4
S063,T011,84.0,23.62,2,4,2,1,1,0.8276,7,205.25,5
S063,T012,84.0,35.86,2,4,2,2,1,0.7286,8,330.59,3
S063,T013,84.0,39.26,3,4,4,2,2,0.6359,7,419.2,7
S063,T014,43.0,56.95,6,6,6,3,5,0.3925,4,591.51,12
S063,T015,43.0,66.68,6,6,7,3,6,0.3005,3,708.7,12
S063,T016,43.0,79.83,7,8,7,4,7,0.2032,2,813.97,13
S063,T017,45.0,51.08,5,5,5,2,4,0.4352,5,514.21,9
S063,T018,45.0,65.06,6,7,7,3,6,0.3336,3,667.53,12
S063,T019,45.0,69.19,6,6,8,4,7,0.2581,2,759.99,12
S063,T020,36.0,59.1,5,5,6,4,5,0.3466,3,619.82,10
S063,T021,36.0,70.65,7,7,8,3,7,0.2957,4,667.23,13
S063,T022,36.0,69.62,6,8,8,4,7,0.254,3,734.57,12
